#{"t_start": 1760104631.30268, "env_id": "None"}
r,l,t
-1.8251122,100,124.183334
-3.7262654,100,124.183341
-6.17689,100,124.183346
-4.247213,100,124.183352
-6.566972,100,124.183357
-6.900849,100,124.183361
-7.585816,100,124.183366
-5.706395,100,124.183371
-3.08757,100,124.183375
-5.70464,100,124.322009
-9.918455,100,124.322021
-6.4371147,100,124.322029
-12.708785,100,124.322035
-4.0368237,100,124.322044
-6.2293167,100,124.32205
-3.6829689,100,124.322055
-6.3351393,100,124.32206
-10.181332,100,124.322065
-4.7428365,100,124.322073
-2.5339224,100,124.460692
-9.818555,100,124.460705
-14.338241,100,124.460716
-19.251625,100,124.460722
-27.98676,100,124.460728
-21.490557,100,124.460734
-5.0278993,100,124.460739
-4.0006323,100,124.460744
-4.0304112,100,124.460749
-6.189193,100,124.460753
-6.781021,100,124.599191
-28.388618,100,124.599202
-19.967913,100,124.599209
-15.291319,100,124.599214
-13.034666,100,124.599223
-31.537262,100,124.599228
-8.8221655,100,124.599233
-3.374273,100,124.599241
-13.307864,100,124.599246
-12.212817,100,124.59925
-6.0650887,100,124.737523
-3.2119598,100,124.737535
-6.675739,100,124.737546
-3.621474,100,124.737552
-18.440847,100,124.737557
-2.772163,100,124.737562
-5.9340153,100,124.737566
-5.08434,100,124.737574
-6.789708,100,124.737579
-3.1032407,100,124.737584
-19.01893,100,124.87658
-16.769098,100,124.876595
-9.442471,100,124.876602
-8.892869,100,124.876607
-14.569195,100,124.876613
-7.5219727,100,124.876618
-3.434938,100,124.876623
-25.047215,100,124.876627
-9.984778,100,124.876632
-5.5240474,100,124.876637
-8.184204,100,125.015417
-24.888786,100,125.015428
-21.010214,100,125.015435
-4.894551,100,125.01544
-3.9752676,100,125.015446
-12.907416,100,125.015451
-6.7026854,100,125.015459
-7.2622633,100,125.015464
-5.9512877,100,125.015469
-6.801947,100,125.015473
-14.023968,100,125.153902
-37.373356,100,125.153912
-5.6034317,100,125.153919
-2.9214954,100,125.153925
-6.351091,100,125.15393
-18.469042,100,125.153935
-28.221388,100,125.153943
-44.69829,100,125.153948
-2.3974092,100,125.153953
-3.6984434,100,125.153958
-19.767878,100,125.292288
-6.3986917,100,125.292299
-13.081612,100,125.292305
-8.406152,100,125.292311
-8.587221,100,125.292319
-4.391105,100,125.292324
-11.703636,100,125.292329
-12.693457,100,125.292334
-5.7918563,100,125.292338
-27.504087,100,125.292343
-13.0060835,100,125.430828
-5.51111,100,125.430838
-14.196405,100,125.430844
-6.500159,100,125.430849
-11.750145,100,125.430855
-10.876622,100,125.430859
-3.859576,100,125.430864
-3.071329,100,125.430869
-12.992498,100,125.430874
-4.5123477,100,125.430881
-20.149069,100,128.257659
-12.850442,100,128.257714
-9.9716015,100,128.257724
-8.934381,100,128.257733
-2.7290366,100,128.257739
-24.881845,100,128.257745
-7.383368,100,128.25775
-4.243852,100,128.257756
-3.5471022,100,128.257765
-14.805812,100,128.25777
-16.345436,100,128.39711
-5.0036216,100,128.397134
-11.490119,100,128.397146
-12.601475,100,128.397153
-9.510577,100,128.39716
-5.703775,100,128.397166
-15.929312,100,128.397171
-12.704091,100,128.397177
-12.799377,100,128.397182
-15.61046,100,128.397188
-2.634821,100,128.536122
-8.894001,100,128.536133
-5.3676558,100,128.536143
-4.8454595,100,128.536149
-5.2253385,100,128.536154
-8.340733,100,128.536159
-7.6005626,100,128.536164
-4.657631,100,128.536169
-9.046913,100,128.536174
-5.4148498,100,128.536178
-4.048026,100,128.675244
-4.362441,100,128.675261
-4.05689,100,128.67527
-10.514049,100,128.675277
-12.610077,100,128.675283
-16.707653,100,128.675289
-15.420067,100,128.675295
-9.690427,100,128.6753
-12.495546,100,128.675306
-7.0731144,100,128.675311
-9.565615,100,128.814663
-13.209933,100,128.814676
-22.941021,100,128.814682
-9.340565,100,128.814689
-3.5367415,100,128.814694
-13.850514,100,128.8147
-11.381401,100,128.814705
-34.032257,100,128.814713
-22.492817,100,128.814718
-14.608052,100,128.814723
-4.2961407,100,128.954133
-4.712289,100,128.954148
-5.5922384,100,128.954156
-2.427528,100,128.954165
-5.640899,100,128.954171
-3.4758682,100,128.954177
-8.896274,100,128.954182
-14.737527,100,128.954187
-6.186632,100,128.954192
-10.867571,100,128.954197
-6.170467,100,129.092876
-12.502805,100,129.092891
-3.4639697,100,129.092898
-2.6677058,100,129.092904
-2.9291122,100,129.092912
-8.673024,100,129.092918
-6.9781466,100,129.092923
-4.7879286,100,129.092927
-19.557999,100,129.092932
-5.3608522,100,129.092937
-18.331112,100,129.231808
-5.5367174,100,129.231818
-17.851862,100,129.231825
-9.900531,100,129.23183
-7.9012055,100,129.231836
-13.937695,100,129.231841
-4.621816,100,129.231846
-21.702192,100,129.23185
-4.028892,100,129.231855
-13.132642,100,129.231859
-4.952734,100,129.370896
-8.159817,100,129.37091
-8.033118,100,129.370916
-8.133328,100,129.370922
-8.9151325,100,129.370927
-10.442717,100,129.370933
-6.01167,100,129.370938
-6.987998,100,129.370943
-3.1485357,100,129.370947
-3.3847578,100,129.370952
-13.651009,100,129.509343
-18.642374,100,129.509354
-4.1676793,100,129.509361
-21.508526,100,129.509367
-17.327654,100,129.509372
-6.474038,100,129.509378
-2.642979,100,129.509383
-15.822618,100,129.509388
-6.4663916,100,129.509396
-22.588684,100,129.5094
-11.478471,100,129.648561
-4.680828,100,129.648572
-3.2748473,100,129.648578
-7.5254345,100,129.648586
-4.358859,100,129.64859
-3.5958533,100,129.648595
-4.865892,100,129.6486
-11.513039,100,129.648605
-15.453617,100,129.648609
-6.5265164,100,129.648614
-3.2176046,100,129.787344
-4.6389017,100,129.787354
-1.8433863,100,129.78736
-9.504028,100,129.787365
-5.176816,100,129.78737
-5.6933374,100,129.787375
-7.3781805,100,129.787379
-3.57007,100,129.787383
-10.258808,100,129.787388
-7.3199954,100,129.787392
-5.627173,100,129.926207
-19.02746,100,129.926216
-7.202108,100,129.926222
-2.977014,100,129.926227
-6.7162504,100,129.926232
-11.921574,100,129.926237
-2.6324668,100,129.926241
-9.1703615,100,129.926246
-3.8840804,100,129.92625
-3.6141212,100,129.926254
-4.6646547,100,130.064454
-15.807547,100,130.064465
-4.2646856,100,130.064476
-3.8564696,100,130.064482
-2.9714644,100,130.064487
-3.4868035,100,130.064493
-5.037801,100,130.064498
-22.651926,100,130.064506
-13.730077,100,130.064511
-24.043287,100,130.064516
-3.923733,100,130.202583
-2.5073555,100,130.202594
-16.40136,100,130.202602
-22.686342,100,130.20261
-12.435815,100,130.202616
-7.4075837,100,130.202621
-8.155657,100,130.202626
-10.314593,100,130.202631
-3.5696263,100,130.202636
-23.63903,100,130.202641
-7.216044,100,130.34245
-5.7926106,100,130.34246
-3.9972973,100,130.342479
-2.6950245,100,130.342485
-2.743123,100,130.34249
-8.560537,100,130.342496
-19.923464,100,130.342501
-16.725994,100,130.342506
-12.377551,100,130.342511
-9.38415,100,130.342516
-7.1831927,100,130.480727
-12.825839,100,130.480738
-21.891312,100,130.480748
-4.026844,100,130.480754
-2.5184011,100,130.48076
-9.866109,100,130.480765
-4.4666696,100,130.48077
-4.3195734,100,130.480775
-2.3762722,100,130.48078
-9.847937,100,130.480785
-5.319556,100,130.619797
-5.611435,100,130.61981
-4.1740203,100,130.619819
-6.148851,100,130.619825
-2.8455348,100,130.61983
-5.125424,100,130.619835
-4.4562364,100,130.61984
-4.875867,100,130.619845
-2.9474666,100,130.619855
-4.870085,100,130.61986
-4.1323524,100,130.75848
-3.7244823,100,130.758494
-5.226961,100,130.7585
-10.894515,100,130.758506
-5.423617,100,130.758511
-7.2419405,100,130.758515
-3.8405964,100,130.75852
-9.326572,100,130.758528
-9.443048,100,130.758532
-3.800045,100,130.758537
-14.698556,100,130.89705
-4.141881,100,130.897061
-17.89482,100,130.897067
-19.033321,100,130.897073
-21.131794,100,130.897078
-8.460034,100,130.897083
-8.134552,100,130.897088
-2.5457282,100,130.897093
-19.720388,100,130.897098
-6.201784,100,130.897103
-3.818194,100,133.751261
-16.743076,100,133.751309
-5.807283,100,133.751318
-2.2897303,100,133.751325
-7.5092497,100,133.751331
-4.5312586,100,133.751336
-29.98209,100,133.751341
-2.5779333,100,133.751349
-20.758537,100,133.751354
-7.2617345,100,133.751359
-7.74655,100,133.892149
-3.8265371,100,133.892188
-8.494461,100,133.892196
-5.4135957,100,133.892203
-10.404314,100,133.892209
-14.6194105,100,133.892215
-4.7230873,100,133.89222
-7.2984195,100,133.892225
-4.542952,100,133.89223
-13.8340645,100,133.892235
-5.3390036,100,134.033014
-5.1695,100,134.033035
-4.363188,100,134.033042
-5.1463666,100,134.033047
-3.8132548,100,134.033052
-22.756866,100,134.03306
-9.550216,100,134.033065
-3.0597606,100,134.03307
-5.8824463,100,134.033074
-5.418213,100,134.033079
-13.061641,100,134.172688
-4.825457,100,134.172711
-2.8535311,100,134.172721
-9.471784,100,134.172728
-2.6553679,100,134.172735
-7.6825657,100,134.172741
-12.487141,100,134.172746
-15.174931,100,134.172751
-4.0146227,100,134.172757
-5.769462,100,134.172762
-12.129616,100,134.312104
-5.1454935,100,134.312115
-4.877179,100,134.312122
-2.8195577,100,134.312127
-4.9608274,100,134.312133
-3.7281773,100,134.312138
-3.5717113,100,134.312143
-4.0384655,100,134.312148
-4.3964543,100,134.312153
-7.2883234,100,134.312158
-5.436522,100,134.451148
-5.332073,100,134.451171
-10.810298,100,134.451184
-8.487157,100,134.451191
-4.9996696,100,134.451197
-6.181637,100,134.451206
-9.5458765,100,134.451212
-6.9217243,100,134.451217
-7.6151114,100,134.451222
-5.402078,100,134.451227
-15.026677,100,134.590196
-7.7662463,100,134.590209
-13.383416,100,134.590217
-3.8717287,100,134.590223
-6.414639,100,134.590229
-19.764854,100,134.590234
-7.1555467,100,134.590239
-9.280935,100,134.590243
-3.7174919,100,134.590248
-14.567005,100,134.590253
-9.881067,100,134.7291
-18.522963,100,134.729112
-15.815379,100,134.729118
-8.596942,100,134.729124
-4.6259575,100,134.72913
-5.167575,100,134.729135
-2.7894592,100,134.72914
-38.32634,100,134.729145
-5.768752,100,134.729149
-19.960072,100,134.729154
-7.3027034,100,134.867865
-3.3470635,100,134.867877
-4.1521063,100,134.867884
-10.261797,100,134.86789
-4.8250065,100,134.867896
-2.1510382,100,134.867901
-8.724679,100,134.867907
-7.040319,100,134.867912
-4.9398737,100,134.867917
-18.919825,100,134.867922
-3.1103475,100,135.006443
-3.9987817,100,135.006454
-13.34181,100,135.00646
-4.3092937,100,135.006466
-4.6340365,100,135.006471
-4.546256,100,135.006477
-9.504656,100,135.006482
-8.496782,100,135.006487
-6.8314924,100,135.006491
-8.287244,100,135.006496
-16.67239,100,135.144962
-8.685767,100,135.14498
-9.667513,100,135.144987
-3.2996633,100,135.144993
-4.9086833,100,135.144999
-22.636787,100,135.145004
-4.1249685,100,135.14501
-33.766403,100,135.145015
-8.950189,100,135.14502
-7.8950114,100,135.145025
-10.721332,100,135.284006
-11.093125,100,135.284022
-36.535805,100,135.28403
-5.698371,100,135.284037
-5.2106686,100,135.284044
-3.1717722,100,135.28405
-16.645039,100,135.284056
-8.035449,100,135.284061
-13.037279,100,135.284067
-23.27521,100,135.284073
-6.934984,100,135.423517
-8.1533,100,135.423533
-4.706981,100,135.42354
-8.551078,100,135.423546
-5.965269,100,135.423552
-3.5113678,100,135.423558
-4.748643,100,135.423564
-7.3908677,100,135.423568
-10.42421,100,135.423573
-12.9881735,100,135.423577
-4.222524,100,135.563183
-10.565308,100,135.563195
-4.0610533,100,135.563202
-2.5283594,100,135.563208
-3.1679618,100,135.563214
-9.908498,100,135.563219
-3.8243194,100,135.563224
-12.837881,100,135.563229
-4.2590523,100,135.563234
-3.2705803,100,135.563239
-5.2453785,100,135.702113
-31.688627,100,135.702124
-21.712818,100,135.702131
-9.801116,100,135.702137
-7.3640714,100,135.702143
-5.053198,100,135.702149
-4.8223376,100,135.702154
-6.339485,100,135.702159
-5.6966014,100,135.702164
-9.643895,100,135.702168
-3.9659877,100,135.841855
-15.91077,100,135.84191
-5.41925,100,135.841923
-19.810366,100,135.84193
-11.960159,100,135.841938
-25.345753,100,135.841944
-17.150753,100,135.841955
-4.3241205,100,135.84196
-23.697178,100,135.841965
-12.683258,100,135.84197
-9.303086,100,135.982372
-9.4681635,100,135.982401
-3.2574866,100,135.982411
-6.146678,100,135.982417
-2.738415,100,135.982423
-7.677936,100,135.982432
-7.3975806,100,135.982438
-3.0333729,100,135.982447
-6.4140754,100,135.982453
-3.1596563,100,135.982458
-4.747408,100,136.121667
-6.002069,100,136.12168
-14.093623,100,136.121686
-21.843388,100,136.121691
-10.851164,100,136.121697
-6.7500124,100,136.121702
-15.804031,100,136.121706
-8.605026,100,136.121711
-19.0739,100,136.121716
-2.5055437,100,136.121721
-3.6181002,100,136.26117
-3.2398088,100,136.261183
-2.719469,100,136.261189
-18.656103,100,136.261196
-5.7089777,100,136.261201
-11.6918955,100,136.261207
-8.186664,100,136.261217
-8.719541,100,136.261223
-3.9654887,100,136.261228
-3.5255318,100,136.261232
-5.053616,100,136.400827
-7.5767813,100,136.400846
-4.05346,100,136.400854
-4.4151726,100,136.40086
-3.551694,100,136.400866
-2.5126264,100,136.400872
-4.753568,100,136.400877
-3.7513406,100,136.400886
-4.525893,100,136.400891
-10.700547,100,136.400896
-9.364175,100,136.539409
-13.283294,100,136.539421
-8.1682415,100,136.539428
-11.880585,100,136.539434
-7.328043,100,136.539439
-2.5152667,100,136.539444
-4.2344313,100,136.53945
-15.693303,100,136.539455
-10.836015,100,136.53946
-3.1367302,100,136.539465
-3.7351556,100,139.372674
-3.151817,100,139.372729
-26.105692,100,139.372738
-5.1891804,100,139.372748
-9.711887,100,139.372755
-10.138797,100,139.372761
-2.6840882,100,139.372769
-4.5918956,100,139.372775
-7.820662,100,139.37278
-7.416526,100,139.372785
-3.8550131,100,139.511531
-4.6062746,100,139.511556
-10.326362,100,139.511568
-6.0574584,100,139.511575
-4.247919,100,139.511581
-4.801348,100,139.511587
-6.8607388,100,139.511592
-4.2384434,100,139.511597
-7.6647363,100,139.511603
-4.2445116,100,139.511607
-9.92014,100,139.650539
-6.5017624,100,139.650552
-4.253557,100,139.650559
-37.815956,100,139.650565
-13.900851,100,139.650571
-43.07379,100,139.650577
-2.9978235,100,139.650582
-28.11486,100,139.650586
-9.738642,100,139.650591
-1.2684485,100,139.650596
-7.342877,100,139.789019
-28.074709,100,139.789029
-9.999351,100,139.789035
-7.6990895,100,139.78904
-8.4674015,100,139.789045
-12.165183,100,139.78905
-4.3562984,100,139.789054
-10.423709,100,139.789059
-19.983206,100,139.789063
-7.150903,100,139.789068
-6.0091405,100,139.928316
-6.5897026,100,139.928336
-6.284255,100,139.928346
-4.221358,100,139.928353
-4.8127713,100,139.928358
-4.0639443,100,139.928364
-5.503823,100,139.928369
-7.159258,100,139.928374
-2.39901,100,139.928379
-4.4436398,100,139.928384
-12.218528,100,140.067329
-3.832736,100,140.067347
-6.9016876,100,140.067358
-4.349455,100,140.067365
-7.0977836,100,140.067371
-16.127918,100,140.067376
-34.506195,100,140.067382
-12.748646,100,140.06739
-7.6652,100,140.067396
-11.63742,100,140.067401
-8.454088,100,140.20583
-13.547515,100,140.205842
-7.49814,100,140.205849
-17.497477,100,140.205855
-3.9091277,100,140.20586
-6.413535,100,140.205866
-14.941221,100,140.205871
-4.128212,100,140.205876
-5.753001,100,140.205881
-8.852049,100,140.205885
-11.814181,100,140.344606
-7.904171,100,140.344616
-2.952428,100,140.344623
-11.371773,100,140.344629
-2.5043542,100,140.344634
-4.717772,100,140.344643
-7.7244987,100,140.344647
-24.25525,100,140.344652
-5.010732,100,140.344657
-16.915712,100,140.344662
-21.316793,100,140.4832
-4.176123,100,140.483213
-4.23342,100,140.48322
-19.734768,100,140.483225
-9.893101,100,140.483231
-15.574717,100,140.483239
-23.548727,100,140.483243
-4.1818805,100,140.483248
-16.29468,100,140.483253
-8.598229,100,140.483258
-8.882212,100,140.621418
-10.906167,100,140.621436
-4.7908177,100,140.621443
-4.979592,100,140.621449
-13.294448,100,140.621455
-6.34061,100,140.62146
-6.527343,100,140.621466
-10.49201,100,140.621471
-9.689203,100,140.621476
-11.335157,100,140.62148
-4.49532,100,140.759774
-5.8327656,100,140.759786
-4.72376,100,140.759792
-8.183137,100,140.759797
-7.5527234,100,140.759801
-6.415548,100,140.759806
-7.39303,100,140.75981
-4.157724,100,140.759815
-7.4125614,100,140.75982
-9.361931,100,140.759824
-12.497497,100,140.89794
-13.557564,100,140.89795
-7.1273646,100,140.897956
-16.253101,100,140.897961
-3.2314243,100,140.897966
-16.638239,100,140.89797
-6.169695,100,140.897975
-8.288242,100,140.89798
-5.7798014,100,140.897984
-21.498604,100,140.897989
-9.551056,100,141.035913
-7.864665,100,141.035924
-5.573738,100,141.03593
-14.458117,100,141.035935
-28.020302,100,141.035942
-21.425125,100,141.035947
-18.106789,100,141.035952
-17.425913,100,141.035956
-18.600435,100,141.035961
-2.990539,100,141.035965
-23.071396,100,141.174077
-40.997753,100,141.174088
-4.194291,100,141.174103
-21.27369,100,141.174113
-25.504957,100,141.174117
-4.459324,100,141.174122
-12.506357,100,141.174126
-2.0861332,100,141.17413
-13.07131,100,141.174137
-17.22921,100,141.174142
-6.766003,100,141.312851
-5.2526,100,141.312861
-10.263271,100,141.312866
-12.043956,100,141.312871
-5.0878005,100,141.312876
-11.268442,100,141.31288
-6.5543246,100,141.312884
-3.3120017,100,141.312889
-7.2850513,100,141.312893
-7.8641963,100,141.312897
-6.3342223,100,141.451434
-5.980777,100,141.451451
-5.8688564,100,141.451459
-10.42768,100,141.451466
-13.196023,100,141.451472
-7.225586,100,141.451477
-4.2421713,100,141.451482
-6.58559,100,141.451487
-12.1264925,100,141.451491
-8.789412,100,141.451496
-3.8887699,100,141.5977
-9.70058,100,141.597749
-28.363981,100,141.597761
-23.533407,100,141.597769
-2.2220821,100,141.597776
-2.2790935,100,141.597783
-11.363926,100,141.597789
-4.5168614,100,141.597795
-6.8144307,100,141.597801
-8.641465,100,141.597807
-5.4386606,100,141.759399
-3.6284232,100,141.75944
-3.4184132,100,141.759449
-9.957109,100,141.759455
-5.0099874,100,141.75946
-5.7110925,100,141.759465
-14.961241,100,141.75947
-6.9342628,100,141.759474
-3.2159307,100,141.759478
-2.7859776,100,141.759483
-9.035125,100,141.901326
-4.2119145,100,141.901348
-2.3366413,100,141.901356
-4.848359,100,141.901363
-8.264286,100,141.901368
-11.960833,100,141.901373
-6.7949104,100,141.901378
-7.158131,100,141.901383
-2.7064471,100,141.901388
-12.747878,100,141.901392
-13.575816,100,142.04215
-4.5505633,100,142.042169
-4.684452,100,142.042178
-6.948567,100,142.042185
-4.4690514,100,142.042191
-14.432932,100,142.042196
-6.242234,100,142.042201
-18.588057,100,142.042206
-2.8514466,100,142.04221
-5.4667587,100,142.042215
-9.672884,100,144.947778
-21.64945,100,144.947819
-17.287537,100,144.947831
-12.492146,100,144.947838
-2.6109478,100,144.947847
-6.5925703,100,144.947852
-5.752161,100,144.947857
-23.95067,100,144.947862
-16.901653,100,144.947869
-3.5364892,100,144.947873
-6.1809134,100,145.087091
-20.34769,100,145.08711
-10.049845,100,145.087116
-8.49611,100,145.087124
-7.218747,100,145.087129
-4.78364,100,145.087134
-15.994377,100,145.087138
-3.7295375,100,145.087143
-2.8776972,100,145.087147
-2.5752275,100,145.087151
-15.521534,100,145.225263
-5.7939706,100,145.22528
-11.289962,100,145.225288
-10.667059,100,145.225295
-7.24635,100,145.2253
-2.2633474,100,145.225305
-8.620666,100,145.225309
-3.0750597,100,145.225313
-4.1613617,100,145.225317
-2.8709466,100,145.225321
-6.4913707,100,145.363189
-4.0140877,100,145.363199
-6.229681,100,145.363205
-8.88789,100,145.36321
-17.97039,100,145.363215
-5.1334443,100,145.363219
-2.0489125,100,145.363223
-22.227036,100,145.363227
-5.004054,100,145.363232
-5.1995053,100,145.363236
-5.3975997,100,145.501077
-17.442753,100,145.501086
-4.481022,100,145.501092
-4.116262,100,145.501097
-25.239616,100,145.501101
-15.039029,100,145.501106
-28.162058,100,145.50111
-28.327572,100,145.501114
-19.24616,100,145.501118
-6.3628216,100,145.501122
-10.781166,100,145.638928
-5.6185493,100,145.638938
-6.5849075,100,145.638943
-10.079521,100,145.638947
-17.766253,100,145.638954
-4.063556,100,145.638958
-14.038689,100,145.638962
-14.508805,100,145.638966
-8.11813,100,145.63897
-3.422067,100,145.638974
-4.9588804,100,145.7766
-6.8883934,100,145.776618
-6.568663,100,145.776626
-6.02402,100,145.776632
-2.37789,100,145.776637
-3.8708782,100,145.776642
-5.1653447,100,145.776647
-3.5722415,100,145.776652
-9.1984005,100,145.776656
-3.5792568,100,145.77666
-3.3860018,100,145.914051
-23.624949,100,145.914061
-5.5452743,100,145.91407
-2.7941258,100,145.914074
-19.382418,100,145.914079
-19.265203,100,145.914083
-9.8280525,100,145.914087
-21.851501,100,145.914091
-25.533602,100,145.914095
-11.3846445,100,145.914099
-9.529324,100,146.05168
-5.818203,100,146.051689
-9.654292,100,146.051694
-14.148563,100,146.051699
-6.0529113,100,146.051703
-5.9719763,100,146.051708
-23.908627,100,146.051712
-7.2762094,100,146.051716
-7.190458,100,146.05172
-8.449053,100,146.051724
-10.756169,100,146.18932
-25.973465,100,146.189329
-6.3195415,100,146.189334
-4.164802,100,146.189339
-5.3328424,100,146.189346
-2.3902154,100,146.189351
-10.042089,100,146.189355
-10.021493,100,146.189359
-25.796265,100,146.189363
-2.928137,100,146.189367
-17.264273,100,146.326883
-17.111713,100,146.326894
-5.816164,100,146.326901
-10.626177,100,146.326909
-5.2079496,100,146.326914
-5.481037,100,146.326919
-6.380319,100,146.326924
-10.1532755,100,146.326928
-11.332412,100,146.326933
-10.775068,100,146.326937
-19.923536,100,146.464294
-10.923966,100,146.464303
-8.208921,100,146.464309
-7.481532,100,146.464313
-5.13617,100,146.46432
-11.487318,100,146.464325
-24.837458,100,146.464329
-12.416722,100,146.464333
-8.925225,100,146.464337
-5.3349047,100,146.464341
-5.707307,100,146.601889
-11.713205,100,146.601907
-4.504086,100,146.601919
-5.71109,100,146.601925
-15.039361,100,146.601931
-4.385913,100,146.601936
-3.1799824,100,146.601941
-4.4258895,100,146.601946
-14.849271,100,146.60195
-11.530371,100,146.601955
-8.517093,100,146.739256
-13.610716,100,146.739267
-9.317375,100,146.739272
-5.51626,100,146.739277
-5.4289627,100,146.739282
-3.9897676,100,146.739286
-8.851776,100,146.73929
-10.322728,100,146.739294
-3.1879187,100,146.739298
-2.0052283,100,146.739302
-14.500107,100,146.877254
-10.767813,100,146.877263
-16.47607,100,146.877269
-7.6007805,100,146.877274
-8.924848,100,146.877278
-2.9153466,100,146.877283
-3.502958,100,146.877287
-7.479995,100,146.877291
-7.174606,100,146.877295
-3.659518,100,146.877299
-4.3041406,100,147.014396
-4.295875,100,147.014406
-8.561402,100,147.014411
-7.2777224,100,147.014416
-8.294425,100,147.014421
-13.195554,100,147.014425
-7.2259808,100,147.014429
-5.8289194,100,147.014433
-3.6074157,100,147.014437
-3.66067,100,147.014441
-17.294796,100,147.152322
-2.8514576,100,147.152333
-12.346356,100,147.15234
-9.706788,100,147.152345
-3.4048703,100,147.15235
-4.0421877,100,147.152355
-7.1424775,100,147.152359
-3.033652,100,147.152363
-5.762715,100,147.152367
-5.629358,100,147.152371
-2.260244,100,147.290002
-6.312489,100,147.290011
-3.084447,100,147.290016
-5.156103,100,147.290021
-7.596716,100,147.290026
-10.285993,100,147.29003
-6.7227426,100,147.290034
-9.016446,100,147.290037
-5.3307,100,147.290041
-6.9214625,100,147.290045
-2.6251988,100,147.42743
-17.205467,100,147.42744
-8.178187,100,147.427446
-20.505846,100,147.427451
-9.037904,100,147.427456
-9.324347,100,147.427461
-12.327573,100,147.427465
-17.43634,100,147.427473
-26.294943,100,147.427477
-23.052246,100,147.427481
-7.048893,100,147.564962
-17.50097,100,147.564971
-2.5934308,100,147.564977
-7.6654344,100,147.564985
-9.752934,100,147.564989
-5.626755,100,147.564994
-5.1647496,100,147.564998
-8.854989,100,147.565002
-4.6048946,100,147.565006
-8.77063,100,147.56501
-6.169849,100,150.427357
-32.514526,100,150.427398
-15.101648,100,150.427406
-6.071062,100,150.427413
-9.929435,100,150.427418
-13.067657,100,150.427423
-4.5265846,100,150.427427
-3.469941,100,150.427432
-10.44526,100,150.427436
-8.402836,100,150.42744
-5.212473,100,150.567119
-7.1930084,100,150.567146
-3.861807,100,150.567154
-17.735128,100,150.567163
-2.6417108,100,150.567168
-8.38376,100,150.567173
-15.32474,100,150.567178
-9.124444,100,150.567182
-6.2512593,100,150.567187
-4.1099787,100,150.567191
-9.8407545,100,150.705841
-2.1226742,100,150.705852
-4.451037,100,150.705858
-2.287979,100,150.705863
-25.938808,100,150.705868
-2.7377732,100,150.705873
-8.33513,100,150.705877
-19.662697,100,150.705881
-6.8885593,100,150.705885
-12.632134,100,150.705889
-7.106734,100,150.844431
-3.524344,100,150.844449
-3.410684,100,150.844458
-12.152424,100,150.844464
-7.980998,100,150.84447
-3.1695974,100,150.844475
-13.4903755,100,150.844479
-29.11821,100,150.844487
-8.658064,100,150.844492
-3.601902,100,150.844496
-7.9439855,100,150.982868
-2.0514307,100,150.982887
-10.684473,100,150.982898
-16.422297,100,150.982905
-6.771039,100,150.982914
-18.432594,100,150.982919
-26.832602,100,150.982924
-34.92044,100,150.982929
-22.072271,100,150.982934
-22.493984,100,150.982938
-6.177128,100,151.121186
-3.3647919,100,151.121197
-13.587233,100,151.121203
-6.4263244,100,151.121208
-18.631483,100,151.121213
-4.023797,100,151.121218
-4.4925327,100,151.121222
-4.348525,100,151.121226
-6.696022,100,151.12123
-4.597365,100,151.121235
-4.02529,100,151.259195
-8.813754,100,151.259205
-6.038173,100,151.259211
-11.278576,100,151.259216
-6.3709593,100,151.259221
-7.1706653,100,151.259225
-3.0602953,100,151.259229
-9.703126,100,151.259233
-9.171421,100,151.259238
-20.01639,100,151.259242
-3.7706795,100,151.397979
-6.981442,100,151.397996
-4.2940583,100,151.398001
-3.1693506,100,151.398006
-4.752721,100,151.398011
-14.199086,100,151.398016
-2.708489,100,151.39802
-4.293445,100,151.398025
-7.1922884,100,151.398029
-11.815226,100,151.398033
-5.4563785,100,151.536027
-4.243239,100,151.536037
-9.7158375,100,151.536043
-8.580141,100,151.536048
-3.1026306,100,151.536052
-10.230586,100,151.536057
-7.3993087,100,151.536061
-3.2824829,100,151.536065
-5.531158,100,151.536069
-11.1767025,100,151.536073
-3.7888849,100,151.673696
-16.093704,100,151.673718
-10.160831,100,151.673727
-5.4365845,100,151.673733
-5.4055614,100,151.673739
-8.405903,100,151.673744
-16.61609,100,151.673749
-3.0272634,100,151.673754
-4.985575,100,151.673759
-3.6659799,100,151.673763
-4.1730433,100,151.81604
-5.670885,100,151.816083
-13.327209,100,151.816093
-6.606513,100,151.816099
-3.1200461,100,151.816104
-18.04122,100,151.816109
-2.3989005,100,151.816114
-11.192016,100,151.816119
-5.2361135,100,151.816125
-5.8285036,100,151.816129
-6.4862876,100,151.970571
-7.6402664,100,151.970614
-14.196439,100,151.970623
-6.3800883,100,151.970629
-14.054202,100,151.970635
-12.812389,100,151.97064
-23.198757,100,151.970646
-6.8507075,100,151.970651
-3.8607032,100,151.970657
-5.9800596,100,151.970663
-12.622549,100,152.114097
-4.4471827,100,152.114146
-5.4061456,100,152.114155
-7.514653,100,152.114161
-3.826155,100,152.114166
-21.802427,100,152.114174
-3.4300358,100,152.114179
-9.456167,100,152.114184
-3.3104062,100,152.114188
-6.17116,100,152.114192
-4.1491313,100,152.253709
-4.110197,100,152.253735
-13.863229,100,152.253746
-22.838625,100,152.253753
-4.9432125,100,152.253762
-3.2430382,100,152.253767
