#{"t_start": 1761301565.697262, "env_id": "None"}
r,l,t
25.0,100,63.36263
39.0,100,63.362637
19.0,100,63.362643
26.0,100,63.362648
38.0,100,63.362653
21.0,100,63.362668
29.0,100,63.362673
17.0,100,63.362677
42.0,100,63.485966
37.0,100,63.486005
29.0,100,63.486011
36.0,100,63.486019
18.0,100,63.486024
4.0,100,63.486028
15.0,100,63.486032
31.0,100,63.486036
38.0,100,63.48604
27.0,100,63.486047
7.0,100,63.612539
42.0,100,63.612577
52.0,100,63.612585
31.0,100,63.612591
34.0,100,63.612596
42.0,100,63.612601
29.0,100,63.612605
27.0,100,63.61261
43.0,100,63.612614
31.0,100,63.612618
18.0,100,63.741324
30.0,100,63.741372
1.0,100,63.741383
52.0,100,63.741389
33.0,100,63.741399
28.0,100,63.741404
38.0,100,63.741408
16.0,100,63.741416
42.0,100,63.74142
10.0,100,63.741425
18.0,100,63.866191
22.0,100,63.866232
5.0,100,63.866243
17.0,100,63.866249
26.0,100,63.866254
4.0,100,63.866259
34.0,100,63.866263
16.0,100,63.86627
2.0,100,63.866274
15.0,100,63.866278
-4.0,100,63.990861
33.0,100,63.990906
20.0,100,63.990915
13.0,100,63.990922
22.0,100,63.990927
40.0,100,63.990931
42.0,100,63.990936
22.0,100,63.99094
17.0,100,63.990944
38.0,100,63.990949
25.0,100,64.115747
12.0,100,64.115771
29.0,100,64.115777
5.0,100,64.115783
10.0,100,64.115787
-6.0,100,64.115791
-11.0,100,64.115795
32.0,100,64.1158
3.0,100,64.115804
33.0,100,64.115808
-35.0,100,64.240325
-22.0,100,64.240349
17.0,100,64.240357
16.0,100,64.240362
2.0,100,64.240367
-1.0,100,64.240371
-21.0,100,64.240376
-8.0,100,64.24038
42.0,100,64.240385
-4.0,100,64.240388
39.0,100,64.364684
9.0,100,64.364714
22.0,100,64.364722
43.0,100,64.364728
18.0,100,64.364733
29.0,100,64.364737
29.0,100,64.364742
28.0,100,64.364746
28.0,100,64.364751
7.0,100,64.364755
33.0,100,64.488324
59.0,100,64.488361
34.0,100,64.488367
30.0,100,64.488376
41.0,100,64.488381
31.0,100,64.488385
12.0,100,64.488389
20.0,100,64.488393
32.0,100,64.488398
15.0,100,64.488402
41.0,100,64.61132
26.0,100,64.611342
38.0,100,64.61135
38.0,100,64.611355
53.0,100,64.61136
38.0,100,64.611365
26.0,100,64.611369
21.0,100,64.611373
57.0,100,64.611377
28.0,100,64.611381
25.0,100,64.733972
49.0,100,64.733982
22.0,100,64.733987
30.0,100,64.733992
25.0,100,64.733996
31.0,100,64.734
24.0,100,64.734004
30.0,100,64.734008
10.0,100,64.734012
48.0,100,64.734015
14.0,100,64.85648
25.0,100,64.856494
30.0,100,64.856503
27.0,100,64.856509
15.0,100,64.856514
10.0,100,64.856519
25.0,100,64.856523
35.0,100,64.856528
29.0,100,64.856532
31.0,100,64.856536
33.0,100,64.979544
22.0,100,64.979582
28.0,100,64.979589
28.0,100,64.979594
34.0,100,64.979598
25.0,100,64.979606
15.0,100,64.97961
25.0,100,64.979614
36.0,100,64.979618
20.0,100,64.979622
20.0,100,65.102424
33.0,100,65.102438
14.0,100,65.102444
44.0,100,65.102452
38.0,100,65.102457
21.0,100,65.10246
13.0,100,65.102464
8.0,100,65.102468
10.0,100,65.102472
25.0,100,65.102475
43.0,100,65.224771
37.0,100,65.224785
44.0,100,65.224792
44.0,100,65.224797
19.0,100,65.224802
22.0,100,65.224807
43.0,100,65.224811
28.0,100,65.224815
39.0,100,65.224819
45.0,100,65.224823
47.0,100,65.346808
32.0,100,65.346821
41.0,100,65.346827
45.0,100,65.346832
44.0,100,65.346837
23.0,100,65.346841
31.0,100,65.346846
28.0,100,65.34685
32.0,100,65.346854
29.0,100,65.346858
44.0,100,65.46963
15.0,100,65.469668
31.0,100,65.469675
47.0,100,65.46968
20.0,100,65.469685
17.0,100,65.46969
32.0,100,65.469694
41.0,100,65.469699
35.0,100,65.469703
38.0,100,65.469707
45.0,100,68.330245
15.0,100,68.330292
15.0,100,68.330301
-5.0,100,68.330306
31.0,100,68.330311
1.0,100,68.330316
-2.0,100,68.33032
-4.0,100,68.330325
17.0,100,68.330329
11.0,100,68.330332
52.0,100,68.454439
19.0,100,68.454457
14.0,100,68.454462
36.0,100,68.454467
28.0,100,68.454471
40.0,100,68.454475
43.0,100,68.454479
35.0,100,68.454483
37.0,100,68.454487
16.0,100,68.45449
30.0,100,68.57737
41.0,100,68.57739
14.0,100,68.577398
26.0,100,68.577403
23.0,100,68.577409
20.0,100,68.577413
15.0,100,68.577421
13.0,100,68.577425
26.0,100,68.577429
25.0,100,68.577433
32.0,100,68.702943
19.0,100,68.702977
24.0,100,68.702984
50.0,100,68.702999
20.0,100,68.703004
26.0,100,68.703008
14.0,100,68.703012
18.0,100,68.703016
16.0,100,68.70302
14.0,100,68.703024
40.0,100,68.82572
19.0,100,68.825732
33.0,100,68.825737
50.0,100,68.825742
30.0,100,68.825746
38.0,100,68.82575
12.0,100,68.825755
36.0,100,68.825759
19.0,100,68.825763
27.0,100,68.825766
7.0,100,68.949155
14.0,100,68.949165
10.0,100,68.949174
15.0,100,68.949178
-15.0,100,68.949183
26.0,100,68.949187
26.0,100,68.949191
6.0,100,68.949194
23.0,100,68.949198
15.0,100,68.949202
25.0,100,69.072025
37.0,100,69.072034
28.0,100,69.072039
31.0,100,69.072043
31.0,100,69.072047
32.0,100,69.072051
19.0,100,69.072055
35.0,100,69.072059
-20.0,100,69.072062
27.0,100,69.072066
26.0,100,69.195324
26.0,100,69.195344
48.0,100,69.195352
21.0,100,69.195358
17.0,100,69.195363
2.0,100,69.195368
18.0,100,69.195373
55.0,100,69.195377
14.0,100,69.195381
47.0,100,69.195385
30.0,100,69.318397
16.0,100,69.318407
39.0,100,69.318412
22.0,100,69.318416
26.0,100,69.31842
5.0,100,69.318424
34.0,100,69.318427
26.0,100,69.318431
20.0,100,69.318437
37.0,100,69.318441
31.0,100,69.441713
53.0,100,69.441723
36.0,100,69.441728
30.0,100,69.441733
22.0,100,69.441737
46.0,100,69.441742
41.0,100,69.441746
20.0,100,69.44175
35.0,100,69.441754
29.0,100,69.441757
21.0,100,69.5648
19.0,100,69.564809
8.0,100,69.564814
26.0,100,69.564818
38.0,100,69.564822
18.0,100,69.564825
14.0,100,69.564829
32.0,100,69.564833
26.0,100,69.564836
28.0,100,69.56484
38.0,100,69.687484
29.0,100,69.687494
10.0,100,69.687499
41.0,100,69.687504
34.0,100,69.687509
47.0,100,69.687513
11.0,100,69.687517
27.0,100,69.687521
18.0,100,69.687525
22.0,100,69.687529
24.0,100,69.810376
44.0,100,69.810385
36.0,100,69.81039
33.0,100,69.810394
44.0,100,69.810399
7.0,100,69.810402
43.0,100,69.810406
21.0,100,69.81041
16.0,100,69.810414
56.0,100,69.810418
23.0,100,69.933271
24.0,100,69.933283
33.0,100,69.933288
12.0,100,69.933292
-3.0,100,69.933296
33.0,100,69.9333
25.0,100,69.933304
41.0,100,69.933307
17.0,100,69.933311
13.0,100,69.933314
29.0,100,70.056261
37.0,100,70.056281
5.0,100,70.056289
21.0,100,70.056295
51.0,100,70.0563
12.0,100,70.056305
43.0,100,70.05631
37.0,100,70.056314
21.0,100,70.056319
20.0,100,70.056323
27.0,100,70.178526
36.0,100,70.178535
39.0,100,70.17854
16.0,100,70.178545
44.0,100,70.178549
28.0,100,70.178553
18.0,100,70.178557
47.0,100,70.178561
38.0,100,70.178565
25.0,100,70.178569
22.0,100,70.301152
2.0,100,70.301163
5.0,100,70.301169
15.0,100,70.301174
30.0,100,70.301178
25.0,100,70.301182
30.0,100,70.301186
-20.0,100,70.30119
20.0,100,70.301194
46.0,100,70.301197
26.0,100,70.423956
15.0,100,70.423969
23.0,100,70.423974
25.0,100,70.423979
17.0,100,70.423983
16.0,100,70.423987
46.0,100,70.423991
40.0,100,70.423994
21.0,100,70.423998
28.0,100,70.424001
28.0,100,70.546634
33.0,100,70.546643
43.0,100,70.546649
11.0,100,70.546653
14.0,100,70.546657
5.0,100,70.546662
41.0,100,70.546665
24.0,100,70.546669
28.0,100,70.546673
29.0,100,70.546677
25.0,100,70.669044
8.0,100,70.669052
27.0,100,70.669057
11.0,100,70.669062
18.0,100,70.669066
10.0,100,70.66907
31.0,100,70.669074
27.0,100,70.669078
14.0,100,70.669081
39.0,100,70.669085
38.0,100,73.485731
38.0,100,73.485774
32.0,100,73.485782
20.0,100,73.485788
37.0,100,73.485793
37.0,100,73.485797
30.0,100,73.485801
32.0,100,73.485806
38.0,100,73.48581
40.0,100,73.485814
14.0,100,73.609933
1.0,100,73.609974
21.0,100,73.609982
22.0,100,73.609991
14.0,100,73.609996
-13.0,100,73.61
14.0,100,73.610005
25.0,100,73.610009
24.0,100,73.610014
8.0,100,73.610018
38.0,100,73.734933
46.0,100,73.734972
23.0,100,73.734981
49.0,100,73.734987
33.0,100,73.734992
58.0,100,73.734997
23.0,100,73.735001
25.0,100,73.735005
27.0,100,73.73501
21.0,100,73.735014
-8.0,100,73.860023
37.0,100,73.860061
7.0,100,73.860067
5.0,100,73.860072
21.0,100,73.860076
7.0,100,73.860081
12.0,100,73.860085
43.0,100,73.860088
27.0,100,73.860092
38.0,100,73.860096
4.0,100,73.98613
22.0,100,73.98617
28.0,100,73.986181
10.0,100,73.986186
16.0,100,73.986191
20.0,100,73.986196
21.0,100,73.9862
25.0,100,73.986204
8.0,100,73.986208
42.0,100,73.986212
4.0,100,74.109703
14.0,100,74.109724
-8.0,100,74.109731
4.0,100,74.109736
34.0,100,74.109741
46.0,100,74.109746
20.0,100,74.109755
2.0,100,74.109759
10.0,100,74.109764
7.0,100,74.109768
38.0,100,74.232607
53.0,100,74.232618
41.0,100,74.232624
29.0,100,74.232628
32.0,100,74.232633
50.0,100,74.232637
43.0,100,74.232641
20.0,100,74.232645
32.0,100,74.232649
15.0,100,74.232652
-34.0,100,74.356109
-6.0,100,74.35612
-7.0,100,74.356127
-9.0,100,74.356131
-26.0,100,74.356136
-25.0,100,74.356141
-18.0,100,74.356148
28.0,100,74.356152
25.0,100,74.356156
15.0,100,74.35616
27.0,100,74.479359
12.0,100,74.479376
25.0,100,74.479385
27.0,100,74.479391
33.0,100,74.479396
24.0,100,74.4794
21.0,100,74.479405
5.0,100,74.47941
10.0,100,74.479414
37.0,100,74.479419
25.0,100,74.602587
40.0,100,74.602596
44.0,100,74.602602
28.0,100,74.602607
35.0,100,74.602611
29.0,100,74.602615
28.0,100,74.602619
8.0,100,74.602623
21.0,100,74.602627
12.0,100,74.602631
38.0,100,74.726284
34.0,100,74.726299
30.0,100,74.726305
28.0,100,74.72631
20.0,100,74.726314
42.0,100,74.726318
38.0,100,74.726322
48.0,100,74.726326
23.0,100,74.726329
14.0,100,74.726333
25.0,100,74.850809
-11.0,100,74.850832
3.0,100,74.850837
-4.0,100,74.850842
15.0,100,74.850846
3.0,100,74.85085
23.0,100,74.850854
40.0,100,74.850858
16.0,100,74.850861
-10.0,100,74.850865
23.0,100,74.974861
36.0,100,74.974875
47.0,100,74.974885
29.0,100,74.97489
29.0,100,74.974895
16.0,100,74.974902
21.0,100,74.974907
19.0,100,74.974911
18.0,100,74.974915
38.0,100,74.974919
45.0,100,75.098046
27.0,100,75.098055
38.0,100,75.09806
29.0,100,75.098064
21.0,100,75.098068
30.0,100,75.098072
19.0,100,75.098076
17.0,100,75.098079
22.0,100,75.098083
54.0,100,75.098086
13.0,100,75.22105
24.0,100,75.221059
19.0,100,75.221067
32.0,100,75.221073
43.0,100,75.221078
22.0,100,75.221083
2.0,100,75.221088
35.0,100,75.221093
14.0,100,75.221098
37.0,100,75.221103
53.0,100,75.343144
13.0,100,75.343156
36.0,100,75.343162
38.0,100,75.34317
24.0,100,75.343175
53.0,100,75.34318
36.0,100,75.343184
40.0,100,75.343188
32.0,100,75.343193
36.0,100,75.343197
26.0,100,75.466299
23.0,100,75.46631
17.0,100,75.466316
26.0,100,75.466321
-2.0,100,75.466326
17.0,100,75.46633
-3.0,100,75.466334
5.0,100,75.466337
19.0,100,75.466341
28.0,100,75.466345
13.0,100,75.589213
18.0,100,75.589221
29.0,100,75.589227
23.0,100,75.589231
19.0,100,75.589235
57.0,100,75.589239
46.0,100,75.589243
26.0,100,75.589246
40.0,100,75.58925
32.0,100,75.589253
0.0,100,75.711137
25.0,100,75.711147
-5.0,100,75.711152
2.0,100,75.711157
24.0,100,75.711161
6.0,100,75.711165
-9.0,100,75.711169
31.0,100,75.711173
9.0,100,75.711177
29.0,100,75.711181
32.0,100,75.833756
47.0,100,75.833768
54.0,100,75.833774
32.0,100,75.833779
16.0,100,75.833784
22.0,100,75.833788
39.0,100,75.833792
35.0,100,75.833796
16.0,100,75.8338
23.0,100,75.833804
12.0,100,75.95684
-4.0,100,75.956849
38.0,100,75.956855
40.0,100,75.956859
28.0,100,75.956864
14.0,100,75.956868
32.0,100,75.956872
39.0,100,75.956875
10.0,100,75.956879
-10.0,100,75.956883
27.0,100,78.776924
17.0,100,78.776971
15.0,100,78.776979
26.0,100,78.776985
20.0,100,78.776993
32.0,100,78.776998
24.0,100,78.777002
41.0,100,78.777006
-11.0,100,78.77701
23.0,100,78.777015
12.0,100,78.903571
8.0,100,78.903618
27.0,100,78.903627
10.0,100,78.903633
9.0,100,78.903639
30.0,100,78.903643
24.0,100,78.903647
53.0,100,78.903652
26.0,100,78.903656
12.0,100,78.90366
21.0,100,79.0321
24.0,100,79.032142
25.0,100,79.03215
28.0,100,79.032156
30.0,100,79.032161
10.0,100,79.032166
55.0,100,79.03217
19.0,100,79.032174
34.0,100,79.032178
20.0,100,79.032183
29.0,100,79.161107
45.0,100,79.161143
31.0,100,79.161152
12.0,100,79.161159
22.0,100,79.161166
40.0,100,79.161172
55.0,100,79.161177
27.0,100,79.161194
28.0,100,79.1612
14.0,100,79.161206
31.0,100,79.290255
13.0,100,79.290299
41.0,100,79.290309
11.0,100,79.290314
30.0,100,79.290319
34.0,100,79.290323
2.0,100,79.290327
34.0,100,79.290332
24.0,100,79.290335
34.0,100,79.290339
17.0,100,79.417466
15.0,100,79.417508
8.0,100,79.417514
33.0,100,79.41752
22.0,100,79.417524
29.0,100,79.417528
46.0,100,79.417532
17.0,100,79.417536
16.0,100,79.417539
1.0,100,79.417543
11.0,100,79.545204
20.0,100,79.545249
42.0,100,79.54526
43.0,100,79.545265
18.0,100,79.54527
37.0,100,79.545275
19.0,100,79.545279
28.0,100,79.545283
24.0,100,79.545287
28.0,100,79.545291
16.0,100,79.66955
21.0,100,79.66957
27.0,100,79.669579
8.0,100,79.669585
21.0,100,79.66959
28.0,100,79.669595
28.0,100,79.6696
24.0,100,79.669604
27.0,100,79.669608
42.0,100,79.669612
30.0,100,79.796968
19.0,100,79.797101
9.0,100,79.797111
43.0,100,79.797118
26.0,100,79.797123
16.0,100,79.797128
2.0,100,79.797133
11.0,100,79.797138
29.0,100,79.797143
13.0,100,79.797148
46.0,100,79.922731
16.0,100,79.922777
28.0,100,79.922789
20.0,100,79.922797
38.0,100,79.922802
21.0,100,79.922808
33.0,100,79.922813
19.0,100,79.922818
41.0,100,79.922823
20.0,100,79.922828
27.0,100,80.047769
51.0,100,80.047808
37.0,100,80.047815
34.0,100,80.047821
13.0,100,80.047827
38.0,100,80.047831
25.0,100,80.047836
43.0,100,80.047841
67.0,100,80.047845
45.0,100,80.04785
27.0,100,80.172555
36.0,100,80.172596
52.0,100,80.172605
17.0,100,80.172614
13.0,100,80.17262
22.0,100,80.172625
29.0,100,80.17263
18.0,100,80.172635
20.0,100,80.172639
42.0,100,80.172644
33.0,100,80.29676
4.0,100,80.296792
22.0,100,80.296799
10.0,100,80.296805
11.0,100,80.296811
48.0,100,80.296816
12.0,100,80.296821
10.0,100,80.296825
26.0,100,80.29683
37.0,100,80.296835
29.0,100,80.42116
33.0,100,80.421198
30.0,100,80.421211
24.0,100,80.421218
25.0,100,80.421226
11.0,100,80.421232
40.0,100,80.421237
53.0,100,80.421242
30.0,100,80.421247
13.0,100,80.421252
12.0,100,80.545258
37.0,100,80.545286
22.0,100,80.545295
45.0,100,80.545301
45.0,100,80.545306
29.0,100,80.545311
-4.0,100,80.545316
33.0,100,80.54532
31.0,100,80.545325
24.0,100,80.54533
24.0,100,80.669815
16.0,100,80.669837
19.0,100,80.669843
46.0,100,80.669852
47.0,100,80.669857
29.0,100,80.669862
12.0,100,80.669866
25.0,100,80.669871
47.0,100,80.669875
23.0,100,80.669879
36.0,100,80.795139
19.0,100,80.795172
33.0,100,80.79518
15.0,100,80.795185
27.0,100,80.795191
37.0,100,80.795196
16.0,100,80.795201
23.0,100,80.795205
17.0,100,80.79521
39.0,100,80.795214
21.0,100,80.919438
33.0,100,80.919469
8.0,100,80.919478
25.0,100,80.919485
34.0,100,80.919491
5.0,100,80.919497
1.0,100,80.919502
33.0,100,80.919507
29.0,100,80.919512
13.0,100,80.919516
46.0,100,81.044374
8.0,100,81.044403
10.0,100,81.044412
34.0,100,81.044418
15.0,100,81.044423
8.0,100,81.044428
32.0,100,81.044433
33.0,100,81.044438
33.0,100,81.044443
25.0,100,81.044447
35.0,100,81.168863
25.0,100,81.168888
21.0,100,81.168895
47.0,100,81.168901
33.0,100,81.168906
30.0,100,81.168911
36.0,100,81.168916
44.0,100,81.16892
31.0,100,81.168925
19.0,100,81.168932
44.0,100,84.077141
28.0,100,84.077193
22.0,100,84.077203
32.0,100,84.077209
12.0,100,84.077215
34.0,100,84.07722
6.0,100,84.077225
40.0,100,84.07723
39.0,100,84.077235
51.0,100,84.07724
25.0,100,84.206076
26.0,100,84.206126
1.0,100,84.206136
32.0,100,84.206143
26.0,100,84.206149
39.0,100,84.206154
33.0,100,84.20616
10.0,100,84.206165
31.0,100,84.20617
30.0,100,84.206175
31.0,100,84.333326
26.0,100,84.333372
20.0,100,84.33338
41.0,100,84.333387
38.0,100,84.333397
4.0,100,84.333403
19.0,100,84.333408
14.0,100,84.333413
33.0,100,84.333418
26.0,100,84.333423
30.0,100,84.47537
15.0,100,84.47543
20.0,100,84.475441
22.0,100,84.475448
27.0,100,84.475455
39.0,100,84.475461
25.0,100,84.475466
34.0,100,84.475471
31.0,100,84.475476
41.0,100,84.475481
39.0,100,84.616479
-8.0,100,84.616543
0.0,100,84.616556
19.0,100,84.616563
18.0,100,84.616579
32.0,100,84.616585
20.0,100,84.61659
23.0,100,84.616595
37.0,100,84.616599
27.0,100,84.616604
40.0,100,84.745379
31.0,100,84.745411
31.0,100,84.745417
26.0,100,84.745422
37.0,100,84.745427
18.0,100,84.745431
22.0,100,84.745435
18.0,100,84.74544
24.0,100,84.745444
15.0,100,84.745448
36.0,100,84.870335
16.0,100,84.870365
24.0,100,84.870371
13.0,100,84.870377
23.0,100,84.870381
20.0,100,84.870386
17.0,100,84.87039
25.0,100,84.870395
35.0,100,84.8704
27.0,100,84.870405
29.0,100,84.994636
37.0,100,84.994679
35.0,100,84.99469
47.0,100,84.994696
19.0,100,84.994702
20.0,100,84.994707
41.0,100,84.994712
40.0,100,84.994716
30.0,100,84.99472
36.0,100,84.994724
32.0,100,85.119051
42.0,100,85.119084
45.0,100,85.119092
1.0,100,85.119098
17.0,100,85.119103
20.0,100,85.119108
32.0,100,85.119113
24.0,100,85.119117
29.0,100,85.119121
26.0,100,85.119124
43.0,100,85.242316
54.0,100,85.242333
6.0,100,85.242338
42.0,100,85.242343
19.0,100,85.242347
34.0,100,85.242351
41.0,100,85.242355
50.0,100,85.24236
38.0,100,85.242364
14.0,100,85.24237
32.0,100,85.366356
23.0,100,85.366377
23.0,100,85.366382
44.0,100,85.366386
27.0,100,85.366391
45.0,100,85.366395
36.0,100,85.366399
27.0,100,85.366403
37.0,100,85.366406
11.0,100,85.36641
41.0,100,85.49114
43.0,100,85.491182
28.0,100,85.491193
17.0,100,85.491199
38.0,100,85.491205
35.0,100,85.491209
23.0,100,85.491214
27.0,100,85.491218
47.0,100,85.491222
45.0,100,85.491226
23.0,100,85.616166
33.0,100,85.616193
25.0,100,85.616198
31.0,100,85.616203
28.0,100,85.616207
27.0,100,85.616211
50.0,100,85.616215
28.0,100,85.616219
47.0,100,85.616223
28.0,100,85.616226
48.0,100,85.740284
30.0,100,85.740306
38.0,100,85.740319
45.0,100,85.740325
52.0,100,85.74033
25.0,100,85.740334
31.0,100,85.740338
19.0,100,85.740342
41.0,100,85.740346
37.0,100,85.740349
28.0,100,85.863965
30.0,100,85.863975
15.0,100,85.86398
14.0,100,85.863985
59.0,100,85.863989
21.0,100,85.863993
33.0,100,85.863996
52.0,100,85.864
38.0,100,85.864004
21.0,100,85.864008
10.0,100,85.987905
39.0,100,85.987917
26.0,100,85.987924
33.0,100,85.987929
14.0,100,85.987938
24.0,100,85.987943
30.0,100,85.987948
17.0,100,85.987952
3.0,100,85.987956
31.0,100,85.98796
31.0,100,86.111865
22.0,100,86.111874
41.0,100,86.11188
8.0,100,86.111884
49.0,100,86.111889
22.0,100,86.111892
41.0,100,86.111896
36.0,100,86.1119
37.0,100,86.111904
10.0,100,86.111908
10.0,100,86.235894
29.0,100,86.235905
33.0,100,86.23591
37.0,100,86.235916
16.0,100,86.23592
18.0,100,86.235924
25.0,100,86.235929
11.0,100,86.235933
25.0,100,86.235936
4.0,100,86.235941
42.0,100,86.36038
45.0,100,86.36039
40.0,100,86.360395
17.0,100,86.360399
24.0,100,86.360403
55.0,100,86.360407
52.0,100,86.360411
64.0,100,86.360415
18.0,100,86.360418
34.0,100,86.360422
29.0,100,86.484245
24.0,100,86.484255
33.0,100,86.484259
38.0,100,86.484263
32.0,100,86.484267
31.0,100,86.484271
9.0,100,86.484275
10.0,100,86.484278
15.0,100,86.484282
24.0,100,86.484285
48.0,100,86.608353
32.0,100,86.608362
50.0,100,86.608368
45.0,100,86.608372
26.0,100,86.608376
40.0,100,86.60838
27.0,100,86.608384
23.0,100,86.608388
62.0,100,86.608391
27.0,100,86.608395
34.0,100,89.562289
18.0,100,89.562645
31.0,100,89.562664
19.0,100,89.562674
48.0,100,89.56268
25.0,100,89.56269
26.0,100,89.562695
-3.0,100,89.5627
46.0,100,89.562706
53.0,100,89.562711
45.0,100,89.690573
24.0,100,89.690628
52.0,100,89.690641
6.0,100,89.690648
31.0,100,89.690654
23.0,100,89.69066
24.0,100,89.690666
44.0,100,89.690671
24.0,100,89.690675
17.0,100,89.69068
19.0,100,89.816362
30.0,100,89.816391
41.0,100,89.816399
1.0,100,89.816405
14.0,100,89.81641
55.0,100,89.816415
23.0,100,89.81642
30.0,100,89.816425
37.0,100,89.816431
36.0,100,89.816435
40.0,100,89.940781
26.0,100,89.940793
1.0,100,89.940799
23.0,100,89.940805
40.0,100,89.94081
-7.0,100,89.940815
33.0,100,89.940819
37.0,100,89.940824
1.0,100,89.940828
30.0,100,89.940833
5.0,100,90.06585
43.0,100,90.065877
11.0,100,90.065886
44.0,100,90.065892
48.0,100,90.065897
21.0,100,90.065902
50.0,100,90.065906
22.0,100,90.065911
32.0,100,90.065915
20.0,100,90.06592
-4.0,100,90.190468
25.0,100,90.190484
48.0,100,90.190492
35.0,100,90.190498
34.0,100,90.190503
18.0,100,90.190507
19.0,100,90.190511
0.0,100,90.190516
9.0,100,90.19052
57.0,100,90.190524
47.0,100,90.315328
36.0,100,90.315338
40.0,100,90.315343
47.0,100,90.315347
40.0,100,90.315351
31.0,100,90.315355
26.0,100,90.315359
27.0,100,90.315363
63.0,100,90.315367
31.0,100,90.31537
11.0,100,90.440076
28.0,100,90.440114
33.0,100,90.440126
21.0,100,90.440132
25.0,100,90.440137
26.0,100,90.440141
56.0,100,90.440146
34.0,100,90.44015
44.0,100,90.440154
36.0,100,90.440158
11.0,100,90.566527
26.0,100,90.566567
38.0,100,90.566574
39.0,100,90.566582
12.0,100,90.566586
17.0,100,90.56659
18.0,100,90.566594
18.0,100,90.566598
14.0,100,90.566602
40.0,100,90.566609
8.0,100,90.692792
21.0,100,90.69283
7.0,100,90.692837
17.0,100,90.692843
-2.0,100,90.692848
-5.0,100,90.692853
14.0,100,90.692858
-5.0,100,90.692862
-26.0,100,90.692866
-13.0,100,90.69287
43.0,100,90.817482
36.0,100,90.817496
31.0,100,90.817503
33.0,100,90.817508
36.0,100,90.817512
48.0,100,90.817516
31.0,100,90.81752
31.0,100,90.817524
30.0,100,90.817528
39.0,100,90.817532
26.0,100,90.941744
10.0,100,90.941754
29.0,100,90.941759
28.0,100,90.941764
46.0,100,90.941769
28.0,100,90.941773
29.0,100,90.941777
24.0,100,90.941782
44.0,100,90.941786
36.0,100,90.94179
45.0,100,91.065795
28.0,100,91.065806
31.0,100,91.065812
21.0,100,91.065817
4.0,100,91.065822
12.0,100,91.065826
43.0,100,91.06583
45.0,100,91.065834
27.0,100,91.065838
50.0,100,91.065842
34.0,100,91.19019
36.0,100,91.190199
19.0,100,91.190204
31.0,100,91.190209
22.0,100,91.190213
38.0,100,91.190217
43.0,100,91.190221
34.0,100,91.190224
37.0,100,91.190228
42.0,100,91.190231
60.0,100,91.314582
44.0,100,91.314592
35.0,100,91.314598
30.0,100,91.314602
29.0,100,91.314606
29.0,100,91.314611
32.0,100,91.314615
33.0,100,91.314619
27.0,100,91.314623
30.0,100,91.314627
4.0,100,91.439448
39.0,100,91.439468
27.0,100,91.439474
17.0,100,91.439479
11.0,100,91.439483
20.0,100,91.439487
37.0,100,91.439491
32.0,100,91.439495
35.0,100,91.439498
-2.0,100,91.439502
6.0,100,91.56469
28.0,100,91.564711
33.0,100,91.564716
33.0,100,91.564721
21.0,100,91.564725
7.0,100,91.564728
27.0,100,91.564732
13.0,100,91.564736
24.0,100,91.564739
9.0,100,91.564743
43.0,100,91.689161
34.0,100,91.68918
27.0,100,91.689187
20.0,100,91.689193
28.0,100,91.689198
36.0,100,91.689202
46.0,100,91.689207
34.0,100,91.689211
7.0,100,91.689215
46.0,100,91.689219
39.0,100,91.81335
35.0,100,91.813368
27.0,100,91.813376
30.0,100,91.813384
38.0,100,91.81339
21.0,100,91.813394
18.0,100,91.813399
30.0,100,91.813404
30.0,100,91.813408
29.0,100,91.813412
36.0,100,91.937323
6.0,100,91.937332
38.0,100,91.937337
40.0,100,91.937342
37.0,100,91.937346
44.0,100,91.93735
24.0,100,91.937354
46.0,100,91.937357
12.0,100,91.937361
37.0,100,91.937365
33.0,100,94.80585
11.0,100,94.805903
37.0,100,94.805914
18.0,100,94.805924
32.0,100,94.80593
27.0,100,94.805936
-7.0,100,94.805941
34.0,100,94.805946
41.0,100,94.805951
36.0,100,94.805956
34.0,100,94.929278
28.0,100,94.929298
31.0,100,94.929304
27.0,100,94.92931
47.0,100,94.929315
37.0,100,94.92932
31.0,100,94.929325
36.0,100,94.929329
36.0,100,94.929334
35.0,100,94.929338
21.0,100,95.053646
31.0,100,95.053668
44.0,100,95.053676
28.0,100,95.053683
30.0,100,95.053689
34.0,100,95.053694
17.0,100,95.053699
27.0,100,95.053704
36.0,100,95.053708
27.0,100,95.053713
31.0,100,95.176798
22.0,100,95.176819
23.0,100,95.176832
28.0,100,95.176839
-3.0,100,95.176845
11.0,100,95.17685
31.0,100,95.176855
14.0,100,95.17686
16.0,100,95.176864
33.0,100,95.176869
24.0,100,95.301831
15.0,100,95.301871
28.0,100,95.30188
43.0,100,95.301888
35.0,100,95.301894
33.0,100,95.3019
10.0,100,95.301905
18.0,100,95.30191
33.0,100,95.301915
38.0,100,95.301919
33.0,100,95.424664
26.0,100,95.424686
44.0,100,95.424696
32.0,100,95.424703
32.0,100,95.424709
23.0,100,95.424714
38.0,100,95.424719
51.0,100,95.424724
27.0,100,95.424729
31.0,100,95.424733
35.0,100,95.547887
33.0,100,95.547909
46.0,100,95.547919
23.0,100,95.547926
25.0,100,95.547932
7.0,100,95.547938
21.0,100,95.547943
